addr_kelurahan,nearest_node,dist_to_node_m,element,id,nama_kelurahan_osm,nama_kelurahan,nama_kecamatan,jumlah_penduduk,lon,lat
<NA>,4054886233,95.58460922747763,,,,Cisaranten Kidul,Gedebage,22102,107.70503279999804,-6.958013299999344
<NA>,4054886233,98.27592103816697,,,,Cisaranten Kidul,Gedebage,22102,107.70497089999803,-6.958024099999343
<NA>,4054886233,101.3728922578654,,,,Cisaranten Kidul,Gedebage,22102,107.70490899999804,-6.958034899999355
<NA>,4054886233,104.83957929681308,,,,Cisaranten Kidul,Gedebage,22102,107.70484709999803,-6.958045699999342
<NA>,4054886233,108.64253589697962,,,,Cisaranten Kidul,Gedebage,22102,107.70478520384731,-6.958056471571029
<NA>,11373181571,112.53770847248941,,,,Cisaranten Kidul,Gedebage,22102,107.70472329999804,-6.958067249999361
<NA>,11373181571,116.43827342690297,,,,Cisaranten Kidul,Gedebage,22102,107.70466139614878,-6.958078028427652
<NA>,11373181571,120.60975068044814,,,,Cisaranten Kidul,Gedebage,22102,107.70459952842488,-6.958088815003207
<NA>,11373181571,131.28557649703188,,,,Cisaranten Kidul,Gedebage,22102,107.70445485360266,-6.95811402147376
<NA>,11373181571,135.93411011818444,,,,Cisaranten Kidul,Gedebage,22102,107.70439611786206,-6.95812426272653
<NA>,11373181571,140.73664099335315,,,,Cisaranten Kidul,Gedebage,22102,107.70433739999795,-6.958134499999271
<NA>,11373181571,145.67799138401898,,,,Cisaranten Kidul,Gedebage,22102,107.70427870359725,-6.958144721460461
<NA>,11373181571,150.74452167045254,,,,Cisaranten Kidul,Gedebage,22102,107.7042199963986,-6.958154978538029
<NA>,11373181571,155.92578787660105,,,,Cisaranten Kidul,Gedebage,22102,107.70416129999793,-6.958165199999263
<NA>,11373181571,161.20983942643062,,,,Cisaranten Kidul,Gedebage,22102,107.70410260359726,-6.9581754214605125
<NA>,11373181571,120.65871556732688,,,,Cisaranten Kidul,Gedebage,22102,107.70447899999809,-6.958250549999349
<NA>,11373181571,125.6951964218715,,,,Cisaranten Kidul,Gedebage,22102,107.70442029999809,-6.958260799999348
<NA>,11373181571,130.86972282509538,,,,Cisaranten Kidul,Gedebage,22102,107.70436159999811,-6.958271049999357
<NA>,11373181571,136.16896261477305,,,,Cisaranten Kidul,Gedebage,22102,107.7043028999981,-6.958281249999343
<NA>,11373181571,141.5778128380907,,,,Cisaranten Kidul,Gedebage,22102,107.7042441715148,-6.9582914846242305
<NA>,11373181571,147.08123840439356,,,,Cisaranten Kidul,Gedebage,22102,107.70418544999808,-6.958301749999364
<NA>,11373181571,152.6713782864517,,,,Cisaranten Kidul,Gedebage,22102,107.70412674999808,-6.958311949999349
<NA>,13142184800,157.06212806651519,,,,Cisaranten Kidul,Gedebage,22102,107.70384729618051,-6.958219928444417
<NA>,13142184800,154.92020152772307,,,,Cisaranten Kidul,Gedebage,22102,107.70378574999802,-6.958230649999344
<NA>,13142184800,153.05804431091374,,,,Cisaranten Kidul,Gedebage,22102,107.70372419999802,-6.958241349999324
<NA>,13142184800,151.4934342641201,,,,Cisaranten Kidul,Gedebage,22102,107.70366268225874,-6.958252086634016
<NA>,13142184800,150.22754625305322,,,,Cisaranten Kidul,Gedebage,22102,107.70360111773729,-6.958262813364676
<NA>,13142184800,149.27370817725478,,,,Cisaranten Kidul,Gedebage,22102,107.70353959999802,-6.958273549999321
<NA>,13142184800,148.63252034928084,,,,Cisaranten Kidul,Gedebage,22102,107.70347807843137,-6.958284265080794
<NA>,13142184800,148.30721359343596,,,,Cisaranten Kidul,Gedebage,22102,107.70341652538546,-6.958294956491379
<NA>,7216077612,139.8713985013483,,,,Cisaranten Kidul,Gedebage,22102,107.7033791283924,-6.958442264662457
<NA>,7216077612,145.9648083363894,,,,Cisaranten Kidul,Gedebage,22102,107.7034406716102,-6.958431485329789
<NA>,7216077612,152.12050769519357,,,,Cisaranten Kidul,Gedebage,22102,107.70350219999818,-6.958420799999402
<NA>,7216077612,158.34100056472383,,,,Cisaranten Kidul,Gedebage,22102,107.70356374999818,-6.958410099999412
<NA>,7216077612,164.61736295765695,,,,Cisaranten Kidul,Gedebage,22102,107.70362529604704,-6.958399378386527
<NA>,13142184800,166.5489948564682,,,,Cisaranten Kidul,Gedebage,22102,107.70368683234216,-6.958388636267529
<NA>,13142184800,167.97415854168096,,,,Cisaranten Kidul,Gedebage,22102,107.70374837161019,-6.958377885329795
<NA>,13142184800,169.6749103921384,,,,Cisaranten Kidul,Gedebage,22102,107.70380989999818,-6.958367199999404
<NA>,7216077612,131.1998762328405,,,,Cisaranten Kidul,Gedebage,22102,107.7032900499982,-6.958457799999434
<NA>,7216077612,125.24866672864614,,,,Cisaranten Kidul,Gedebage,22102,107.70322767163631,-6.958468635518959
<NA>,7216077612,119.40972362213873,,,,Cisaranten Kidul,Gedebage,22102,107.7031652999982,-6.958479499999466
<NA>,7216077612,113.69811465031528,,,,Cisaranten Kidul,Gedebage,22102,107.70310292836635,-6.958490414473446
<NA>,7216077612,108.14289639241495,,,,Cisaranten Kidul,Gedebage,22102,107.70304055402123,-6.958501271642349
<NA>,7216077612,102.76222674822961,,,,Cisaranten Kidul,Gedebage,22102,107.70297814597518,-6.9585121283565385
<NA>,7216077612,97.58740232874194,,,,Cisaranten Kidul,Gedebage,22102,107.70291574999821,-6.958522999999444
<NA>,7216077612,92.65046605375416,,,,Cisaranten Kidul,Gedebage,22102,107.70285334999821,-6.95853389999944
<NA>,7216077612,100.23028450689097,,,,Cisaranten Kidul,Gedebage,22102,107.7027668538859,-6.958408221585643
<NA>,7216077612,104.33710910465075,,,,Cisaranten Kidul,Gedebage,22102,107.70282922158577,-6.958397335118757
<NA>,7216077612,108.73755391989384,,,,Cisaranten Kidul,Gedebage,22102,107.70289159610506,-6.95838647840061
<NA>,7216077612,113.3991543063132,,,,Cisaranten Kidul,Gedebage,22102,107.70295398229406,-6.958375636466972
<NA>,7216077612,118.29460278446417,,,,Cisaranten Kidul,Gedebage,22102,107.70301634999805,-6.958364749999378
<NA>,7216077612,123.39662072580336,,,,Cisaranten Kidul,Gedebage,22102,107.70307874999807,-6.958353849999361
<NA>,7216077612,128.6751284554421,,,,Cisaranten Kidul,Gedebage,22102,107.7031411461102,-6.958342978413089
<NA>,7216077612,134.11141053022163,,,,Cisaranten Kidul,Gedebage,22102,107.7032035538859,-6.9583321215856495
<NA>,7216077612,83.34235032285356,,,,Cisaranten Kidul,Gedebage,22102,107.70234759999789,-6.9584812499992275
<NA>,7216077612,84.30104114841288,,,,Cisaranten Kidul,Gedebage,22102,107.70240439999789,-6.958471349999209
<NA>,7216077612,85.7244935394861,,,,Cisaranten Kidul,Gedebage,22102,107.70246119999788,-6.95846144999922
<NA>,7216077612,87.58686675011064,,,,Cisaranten Kidul,Gedebage,22102,107.70251799654172,-6.958451578591502
<NA>,7216077612,89.86249971350554,,,,Cisaranten Kidul,Gedebage,22102,107.70257477860272,-6.9584417163600865
<NA>,7216077612,92.52737638189218,,,,Cisaranten Kidul,Gedebage,22102,107.70263154999788,-6.95843179999921
<NA>,7216077612,82.53951356304829,,,,Cisaranten Kidul,Gedebage,22102,107.70271122153973,-6.95855863480677
<NA>,7216077612,78.87966093414408,,,,Cisaranten Kidul,Gedebage,22102,107.70265178223956,-6.958569036732775
<NA>,7216077612,75.63906637763868,,,,Cisaranten Kidul,Gedebage,22102,107.70259234621366,-6.958579378450615
<NA>,7216077612,72.86536871610416,,,,Cisaranten Kidul,Gedebage,22102,107.70253292153974,-6.9585897348067665
<NA>,7216077612,70.6118870766129,,,,Cisaranten Kidul,Gedebage,22102,107.7024734784503,-6.958600115198838
<NA>,7216077612,95.54306623497428,,,,Cisaranten Kidul,Gedebage,22102,107.70268834999789,-6.958421899999245
<NA>,7216077612,68.93820503999451,,,,Cisaranten Kidul,Gedebage,22102,107.70241404999811,-6.958610449999371
<NA>,7216077612,139.68777238263337,,,,Cisaranten Kidul,Gedebage,22102,107.70326594999804,-6.9583212499993685
<NA>,7216077612,147.85689694049145,,,,Cisaranten Kidul,Gedebage,22102,107.70335499618052,-6.958305728444389
<NA>,13142184800,165.65795780345547,,,,Cisaranten Kidul,Gedebage,22102,107.7040438963986,-6.958185678538037
<NA>,11373181571,125.02908273500873,,,,Cisaranten Kidul,Gedebage,22102,107.70453764999804,-6.958099599999351
<NA>,11373181571,113.7328754634,,,,Cisaranten Kidul,Gedebage,22102,107.70456289999827,-6.958235949999488
<NA>,11373181571,158.33642676361717,,,,Cisaranten Kidul,Gedebage,22102,107.70406804999809,-6.958322199999343
<NA>,13142184800,171.63455432521616,,,,Cisaranten Kidul,Gedebage,22102,107.70387142443698,-6.958356493050312
<NA>,7216077612,87.99758032445375,,,,Cisaranten Kidul,Gedebage,22102,107.70279095402124,-6.958544771642337
<NA>,6608965073,83.78973421283753,,,,Cisaranten Kidul,Gedebage,22102,107.69308984999869,-6.956995599999996
<NA>,12084548103,106.81040624937935,,,,Cisaranten Kidul,Gedebage,22102,107.70289240000028,-6.9560475999977065
<NA>,13142184800,86.52011979054828,,,,Cisaranten Kidul,Gedebage,22102,107.70294790000048,-6.956226699998778
<NA>,4054885053,98.79422472926467,,,,Cisaranten Kidul,Gedebage,22102,107.70529965000074,-6.956001100000012
<NA>,13142184800,168.291254237328,,,,Cisaranten Kidul,Gedebage,22102,107.70421255000075,-6.955886600000015
<NA>,13142184800,175.27084548613138,,,,Cisaranten Kidul,Gedebage,22102,107.70431140000075,-6.9558970000000055
<NA>,4054885053,168.2316288134165,,,,Cisaranten Kidul,Gedebage,22102,107.70441025000075,-6.95590740000001
<NA>,4054885053,158.98491927220522,,,,Cisaranten Kidul,Gedebage,22102,107.70450905000077,-6.955917800000008
<NA>,4054885053,149.97305625111508,,,,Cisaranten Kidul,Gedebage,22102,107.70460785000076,-6.955928199999987
<NA>,4054885053,141.2393341131062,,,,Cisaranten Kidul,Gedebage,22102,107.70470670000074,-6.9559386500000135
<NA>,4054885053,132.84140222405236,,,,Cisaranten Kidul,Gedebage,22102,107.70480555000074,-6.955949099999995
<NA>,4054885053,124.84785472909657,,,,Cisaranten Kidul,Gedebage,22102,107.70490435000075,-6.955959500000015
<NA>,4054885053,117.33935873741773,,,,Cisaranten Kidul,Gedebage,22102,107.70500315000075,-6.9559698999999835
<NA>,4054885053,110.41114892380027,,,,Cisaranten Kidul,Gedebage,22102,107.70510200000075,-6.955980300000027
<NA>,4054885053,104.18421129742515,,,,Cisaranten Kidul,Gedebage,22102,107.70520085000075,-6.955990700000014
<NA>,13142184800,169.91000474846683,,,,Cisaranten Kidul,Gedebage,22102,107.7044786500006,-6.956200199998528
<NA>,13142184800,160.23204184369317,,,,Cisaranten Kidul,Gedebage,22102,107.7043691500006,-6.956189699998528
<NA>,13142184800,150.9188711897812,,,,Cisaranten Kidul,Gedebage,22102,107.70425970000059,-6.956179199998517
<NA>,13142184800,142.04006883214163,,,,Cisaranten Kidul,Gedebage,22102,107.7041502500006,-6.956168649998521
<NA>,13142184800,133.6785887357277,,,,Cisaranten Kidul,Gedebage,22102,107.70404080000061,-6.956158099998513
<NA>,4054885053,129.74101153076188,,,,Cisaranten Kidul,Gedebage,22102,107.70520450000039,-6.956270149997979
<NA>,4054885053,134.67811506987908,,,,Cisaranten Kidul,Gedebage,22102,107.7051036500004,-6.956260399997987
<NA>,4054885053,140.33794218041075,,,,Cisaranten Kidul,Gedebage,22102,107.7050028000004,-6.956250649997989
<NA>,4054885053,146.64049880481966,,,,Cisaranten Kidul,Gedebage,22102,107.70490190000041,-6.956240899997983
<NA>,4054885053,153.5039384401426,,,,Cisaranten Kidul,Gedebage,22102,107.7048010000004,-6.9562311499979845
<NA>,4054885053,160.84867022283282,,,,Cisaranten Kidul,Gedebage,22102,107.70470015000039,-6.956221349997984
<NA>,4054885053,168.6220955317346,,,,Cisaranten Kidul,Gedebage,22102,107.70459930000041,-6.956211599997985
<NA>,13142184800,125.93346374518906,,,,Cisaranten Kidul,Gedebage,22102,107.7039313500006,-6.956147599998533
<NA>,13142184800,141.52592774767558,,,,Cisaranten Kidul,Gedebage,22102,107.70374569244765,-6.9558458233938305
<NA>,12084548103,142.96049595865188,,,,Cisaranten Kidul,Gedebage,22102,107.70271289244093,-6.955746373393183
<NA>,12084548103,139.8372384475741,,,,Cisaranten Kidul,Gedebage,22102,107.7028162075608,-6.955756326608178
<NA>,13142184800,136.88648676013585,,,,Cisaranten Kidul,Gedebage,22102,107.70291944244849,-6.955766273392352
<NA>,13142184800,134.1099834476057,,,,Cisaranten Kidul,Gedebage,22102,107.70302275531033,-6.955775952723494
<NA>,13142184800,132.32148572237688,,,,Cisaranten Kidul,Gedebage,22102,107.70311950280833,-6.95578538155891
<NA>,13142184800,131.3355151069607,,,,Cisaranten Kidul,Gedebage,22102,107.70322931511335,-6.955796053222306
<NA>,13142184800,131.44621014806322,,,,Cisaranten Kidul,Gedebage,22102,107.70333259244765,-6.955806023393827
<NA>,13142184800,132.55655232683677,,,,Cisaranten Kidul,Gedebage,22102,107.70343590755412,-6.955815976607542
<NA>,13142184800,134.63761173039543,,,,Cisaranten Kidul,Gedebage,22102,107.70353914245518,-6.955825923392982
<NA>,13142184800,137.646609619851,,,,Cisaranten Kidul,Gedebage,22102,107.7036424075541,-6.9558358766075505
<NA>,13142184800,110.31118933752906,,,,Cisaranten Kidul,Gedebage,22102,107.7036616000003,-6.956121599997719
<NA>,13142184800,106.23982531917011,,,,Cisaranten Kidul,Gedebage,22102,107.70356545000028,-6.956112349997714
<NA>,13142184800,103.11858235397315,,,,Cisaranten Kidul,Gedebage,22102,107.7034693000003,-6.956103099997713
<NA>,13142184800,101.03555355079871,,,,Cisaranten Kidul,Gedebage,22102,107.7033731500003,-6.956093849997723
<NA>,13142184800,100.05560257902422,,,,Cisaranten Kidul,Gedebage,22102,107.7032770000003,-6.9560845999977206
<NA>,13142184800,100.21109501615918,,,,Cisaranten Kidul,Gedebage,22102,107.7031808500003,-6.956075349997728
<NA>,13142184800,101.49681232322733,,,,Cisaranten Kidul,Gedebage,22102,107.70308470000029,-6.9560660999977255
<NA>,13142184800,103.87079285956393,,,,Cisaranten Kidul,Gedebage,22102,107.7029885500003,-6.956056849997712
<NA>,13142184800,93.20924541826629,,,,Cisaranten Kidul,Gedebage,22102,107.7036431500005,-6.956293599998778
<NA>,13142184800,88.23712370392767,,,,Cisaranten Kidul,Gedebage,22102,107.7035438500005,-6.956284049998767
<NA>,13142184800,84.4218846542743,,,,Cisaranten Kidul,Gedebage,22102,107.70344452672286,-6.956274488002847
<NA>,13142184800,81.92311365644771,,,,Cisaranten Kidul,Gedebage,22102,107.7033452000005,-6.956264949998775
<NA>,13142184800,80.86567755237289,,,,Cisaranten Kidul,Gedebage,22102,107.70324587327815,-6.9562554119947455
<NA>,13142184800,81.31401546921445,,,,Cisaranten Kidul,Gedebage,22102,107.7031465500005,-6.956245799998776
<NA>,13142184800,83.23043975841348,,,,Cisaranten Kidul,Gedebage,22102,107.70304722671733,-6.9562362380005585
<NA>,1667532736,9.195818019294082,,,,Jati Sari,Buahbatu,9513,107.65925506050503,-6.929970977211734
<NA>,1667532736,14.101940982926724,,,,Jati Sari,Buahbatu,9513,107.6592459772119,-6.930039843848692
<NA>,1667532736,20.766797788399884,,,,Jati Sari,Buahbatu,9513,107.65923692278763,-6.930108706144562
<NA>,1667532736,27.959834888151203,,,,Jati Sari,Buahbatu,9513,107.65922785000073,-6.930177550001444
<NA>,1667532736,35.36707490964873,,,,Jati Sari,Buahbatu,9513,107.65921875000076,-6.930246450001435
<NA>,1667532736,42.86746930855679,,,,Jati Sari,Buahbatu,9513,107.65920967721387,-6.930315293858274
<NA>,1667532736,50.424734154585394,,,,Jati Sari,Buahbatu,9513,107.65920060000074,-6.930384150001406
<NA>,1667532982,57.28885162785919,,,,Jati Sari,Buahbatu,9513,107.65919151229404,-6.930453028945021
<NA>,1667532982,49.68715207618419,,,,Jati Sari,Buahbatu,9513,107.65918246050502,-6.930521877211711
<NA>,1667532982,42.113180570662465,,,,Jati Sari,Buahbatu,9513,107.65917335000076,-6.930590750001439
<NA>,1667532982,34.5923689988557,,,,Jati Sari,Buahbatu,9513,107.65916427721386,-6.930659593858315
<NA>,1667532982,27.16091378789235,,,,Jati Sari,Buahbatu,9513,107.65915522278958,-6.930728456154179
<NA>,1667532982,19.580368609147566,,,,Jati Sari,Buahbatu,9513,107.659337259042,-6.9308657627628945
<NA>,1667532982,30.447769142978352,,,,Jati Sari,Buahbatu,9513,107.65935313757731,-6.930745681721311
<NA>,1667532982,38.5880064744815,,,,Jati Sari,Buahbatu,9513,107.6593636848722,-6.930665622440743
<NA>,1667532982,47.022694847396934,,,,Jati Sari,Buahbatu,9513,107.6593743000021,-6.9305855500053255
<NA>,1667532982,55.61501685508823,,,,Jati Sari,Buahbatu,9513,107.65938491513201,-6.9305054775698975
<NA>,1667532736,53.16402475413301,,,,Jati Sari,Buahbatu,9513,107.65939546242689,-6.93042541828935
<NA>,1667532736,44.577918532895254,,,,Jati Sari,Buahbatu,9513,107.6594060500021,-6.930345350005355
<NA>,1667532736,36.162607996486464,,,,Jati Sari,Buahbatu,9513,107.65941663757732,-6.9302652817212955
<NA>,1667532736,28.069722938211672,,,,Jati Sari,Buahbatu,9513,107.65942720000211,-6.930185200005308
<NA>,1667532736,20.687253806665446,,,,Jati Sari,Buahbatu,9513,107.65943778487221,-6.930105122440709
<NA>,1667532736,14.909475327863284,,,,Jati Sari,Buahbatu,9513,107.65944153304683,-6.930031629536148
<NA>,1667836545,16.80146855929994,,,,Jati Sari,Buahbatu,9513,107.65960117196941,-6.930095122193765
<NA>,1667836545,19.368582053608424,,,,Jati Sari,Buahbatu,9513,107.65959488464209,-6.930171272425121
<NA>,1667836545,25.374347496031177,,,,Jati Sari,Buahbatu,9513,107.65958431536228,-6.930251527585956
<NA>,1667836545,32.75785157201545,,,,Jati Sari,Buahbatu,9513,107.65957370000218,-6.930331750005544
<NA>,1667836545,40.7729947841875,,,,Jati Sari,Buahbatu,9513,107.6595631000022,-6.930411950005549
<NA>,1667836545,49.117939163387035,,,,Jati Sari,Buahbatu,9513,107.65955250000218,-6.930492200005553
<NA>,1667836818,42.61786984390844,,,,Jati Sari,Buahbatu,9513,107.65953130000219,-6.930652650005554
<NA>,1667836818,34.43448177167902,,,,Jati Sari,Buahbatu,9513,107.65952070000218,-6.930732850005549
<NA>,1667836818,26.743455038685056,,,,Jati Sari,Buahbatu,9513,107.65951010000218,-6.930813100005529
<NA>,1667836818,23.634910823175776,,,,Jati Sari,Buahbatu,9513,107.65975300255046,-6.930856775114337
<NA>,1667836818,29.969458686488696,,,,Jati Sari,Buahbatu,9513,107.65976139745389,-6.930793524897622
<NA>,1667836818,36.57138903813251,,,,Jati Sari,Buahbatu,9513,107.65976975000218,-6.930730250005975
<NA>,1667836818,43.318988793571144,,,,Jati Sari,Buahbatu,9513,107.65977810255045,-6.930666975114345
<NA>,1667836818,50.152633968488544,,,,Jati Sari,Buahbatu,9513,107.6597864974539,-6.9306037248976455
<NA>,1667836545,49.37906147505135,,,,Jati Sari,Buahbatu,9513,107.6597948220113,-6.930540453118353
<NA>,1667836545,42.52160211178486,,,,Jati Sari,Buahbatu,9513,107.65980315854881,-6.9304771688992695
<NA>,1667836545,35.75077140836421,,,,Jati Sari,Buahbatu,9513,107.65981156945864,-6.930413928007445
<NA>,1667836545,29.11237147585687,,,,Jati Sari,Buahbatu,9513,107.65981992201132,-6.930350653118331
<NA>,1667836545,22.729711999316958,,,,Jati Sari,Buahbatu,9513,107.6598282585488,-6.930287368899274
<NA>,1667836545,16.90650055503557,,,,Jati Sari,Buahbatu,9513,107.65983666945864,-6.930224128007433
<NA>,1667836545,12.025336252035197,,,,Jati Sari,Buahbatu,9513,107.65983566886135,-6.93016691173226
<NA>,1667836916,24.422294620212618,,,,Jati Sari,Buahbatu,9513,107.65991623105036,-6.930877522065752
<NA>,1667836916,30.84326062887432,,,,Jati Sari,Buahbatu,9513,107.65992492794798,-6.9308117968034795
<NA>,1667836916,37.600269883833306,,,,Jati Sari,Buahbatu,9513,107.65993361896683,-6.930746077946177
<NA>,1667836916,44.5456012656295,,,,Jati Sari,Buahbatu,9513,107.65994225310367,-6.930680325275651
<NA>,1667836578,47.26941251477954,,,,Jati Sari,Buahbatu,9513,107.65995095000223,-6.930614600006076
<NA>,1667836578,40.317792646270426,,,,Jati Sari,Buahbatu,9513,107.65995966895412,-6.930548877946414
<NA>,1667836578,33.53085931306799,,,,Jati Sari,Buahbatu,9513,107.65996833105037,-6.930483122065752
<NA>,1667836578,27.033282389274294,,,,Jati Sari,Buahbatu,9513,107.65997705000223,-6.930417400006103
<NA>,1667836578,14.842600880283433,,,,Jati Sari,Buahbatu,9513,107.65999548583099,-6.930225552879693
<NA>,1667836578,14.50095588735764,,,,Jati Sari,Buahbatu,9513,107.6602287227944,-6.930312499474987
<NA>,1667836578,20.49239413628626,,,,Jati Sari,Buahbatu,9513,107.6602256000024,-6.9303850500065245
<NA>,1667836578,26.883908331292396,,,,Jati Sari,Buahbatu,9513,107.66021655000239,-6.930453500006534
<NA>,1667836578,33.79814854331877,,,,Jati Sari,Buahbatu,9513,107.6602075000024,-6.930521950006523
<NA>,1667836578,40.97154433318193,,,,Jati Sari,Buahbatu,9513,107.66019847793844,-6.93059039678479
<NA>,1667836578,48.288858893821725,,,,Jati Sari,Buahbatu,9513,107.66018942206992,-6.930658853234008
<NA>,1667836916,43.00875837860716,,,,Jati Sari,Buahbatu,9513,107.66018037793843,-6.930727296784808
<NA>,1667836916,35.83587902731338,,,,Jati Sari,Buahbatu,9513,107.66017132206991,-6.930795753234006
<NA>,1667836976,30.77717185775187,,,,Jati Sari,Buahbatu,9513,107.6603213295991,-6.930888021913993
<NA>,1667836976,36.71320480306735,,,,Jati Sari,Buahbatu,9513,107.66032955000233,-6.9308256500064855
<NA>,1667836976,42.960424285472655,,,,Jati Sari,Buahbatu,9513,107.66033780000232,-6.930763250006462
<NA>,1667836626,39.63924859648723,,,,Jati Sari,Buahbatu,9513,107.66034605000233,-6.930700850006462
<NA>,1667836626,33.549274929047144,,,,Jati Sari,Buahbatu,9513,107.66035432039999,-6.930638478103562
<NA>,1667836626,27.877181855480103,,,,Jati Sari,Buahbatu,9513,107.6603625295991,-6.9305761219139805
<NA>,1667836626,22.919438539051423,,,,Jati Sari,Buahbatu,9513,107.66037080000233,-6.930513750006481
<NA>,1667836626,19.24767449423929,,,,Jati Sari,Buahbatu,9513,107.66037905000233,-6.93045135000647
<NA>,1667836818,18.66343535675174,,,,Jati Sari,Buahbatu,9513,107.65949653812675,-6.930915372706295
<NA>,1667836916,17.029285747336406,,,,Jati Sari,Buahbatu,9513,107.65990185000234,-6.930968150005271
<NA>,1667836916,18.713949523526793,,,,Jati Sari,Buahbatu,9513,107.66014735000232,-6.93097725000308
<NA>,1667836976,21.95265671258315,,,,Jati Sari,Buahbatu,9513,107.66030555191497,-6.930997862515185
<NA>,1667836916,28.906160650056684,,,,Jati Sari,Buahbatu,9513,107.66016227793843,-6.930864196784804
<NA>,1667836626,17.685227445438684,,,,Jati Sari,Buahbatu,9513,107.66038727810134,-6.930388947071705
<NA>,5397974398,14.78020928242273,,,,Jati Sari,Buahbatu,9513,107.65912084113624,-6.930841225899979
<NA>,1667836818,15.985273988434049,,,,Jati Sari,Buahbatu,9513,107.65974445000236,-6.930947650005273
<NA>,8427358454,13.914701534002985,,,,Jati Sari,Buahbatu,9513,107.66007925000575,-6.933027999997169
<NA>,8427358454,16.87924705191495,,,,Jati Sari,Buahbatu,9513,107.66001885000576,-6.932996549997189
<NA>,5397976630,15.262082608263007,,,,Jati Sari,Buahbatu,9513,107.65995844832254,-6.932965134730544
<NA>,5397976630,13.79483841195801,,,,Jati Sari,Buahbatu,9513,107.65989805168898,-6.9329336652638
<NA>,5397976630,16.162591393884732,,,,Jati Sari,Buahbatu,9513,107.65983764832251,-6.932902234730549
<NA>,5397976630,21.107398900351864,,,,Jati Sari,Buahbatu,9513,107.65977725168898,-6.932870765263804
<NA>,5397976630,27.26416854997941,,,,Jati Sari,Buahbatu,9513,107.65971685000575,-6.932839349997176
<NA>,5397976630,33.97875933264211,,,,Jati Sari,Buahbatu,9513,107.65965645000577,-6.932807899997178
<NA>,5397974399,38.58124253751248,,,,Jati Sari,Buahbatu,9513,107.65959606526185,-6.932776465046183
<NA>,5397976630,35.01858337792682,,,,Jati Sari,Buahbatu,9513,107.6597305659957,-6.932612499145151
<NA>,5397974399,38.12200728868694,,,,Jati Sari,Buahbatu,9513,107.65976894999771,-6.932539900008818
<NA>,1667839088,30.411765607295237,,,,Jati Sari,Buahbatu,9513,107.65980732058735,-6.932467266870948
<NA>,5397976630,16.211141320951,,,,Jati Sari,Buahbatu,9513,107.65989451233759,-6.932697833606724
<NA>,5397976630,22.614081779561346,,,,Jati Sari,Buahbatu,9513,107.65993284999823,-6.932625200007498
<NA>,5397976630,30.412730354371586,,,,Jati Sari,Buahbatu,9513,107.65997119999824,-6.932552600007497
<NA>,1667839088,23.10897448221347,,,,Jati Sari,Buahbatu,9513,107.65984567940806,-6.93239463314671
<NA>,1667839211,29.0222301704317,,,,Jati Sari,Buahbatu,9513,107.66000958765886,-6.9324799664082075
<NA>,8427358454,13.475018689280684,,,,Jati Sari,Buahbatu,9513,107.6601348082818,-6.932807518798394
<NA>,1667839211,32.61768460382518,,,,Jati Sari,Buahbatu,9513,107.66023712660369,-6.932613883911307
<NA>,1667839442,31.812709143821735,,,,Jati Sari,Buahbatu,9513,107.66043836262864,-6.932697596083924
<NA>,8427358454,33.17174701886836,,,,Jati Sari,Buahbatu,9513,107.66040463735985,-6.9327614039500505
<NA>,8427358454,26.428105855915973,,,,Jati Sari,Buahbatu,9513,107.66037089999425,-6.932825200016988
<NA>,8427358454,18.300621087276657,,,,Jati Sari,Buahbatu,9513,107.66032035460644,-6.932920930058321
<NA>,8427358454,16.070950927200908,,,,Jati Sari,Buahbatu,9513,107.66026979842223,-6.933016649283555
<NA>,8427358454,19.145699448013072,,,,Jati Sari,Buahbatu,9513,107.6602360787861,-6.933080462652234
<NA>,1667839470,32.6340810326272,,,,Jati Sari,Buahbatu,9513,107.6612468221887,-6.933169838462035
<NA>,5406559531,41.16342149153817,,,,Jati Sari,Buahbatu,9513,107.66118896728155,-6.93327935102235
<NA>,5406559531,32.51026950577063,,,,Jati Sari,Buahbatu,9513,107.66115043271712,-6.93335234898701
<NA>,5406559531,24.21572261155754,,,,Jati Sari,Buahbatu,9513,107.66111185756648,-6.9334253183049706
<NA>,5406559531,16.81166206232476,,,,Jati Sari,Buahbatu,9513,107.66107329999934,-6.9334983000046835
<NA>,5406559531,12.069468334496882,,,,Jati Sari,Buahbatu,9513,107.66103473271082,-6.933571298977322
<NA>,1667839459,30.656224403303558,,,,Jati Sari,Buahbatu,9513,107.66112265000125,-6.933084550004031
<NA>,1667839459,40.77501116697276,,,,Jati Sari,Buahbatu,9513,107.66107764999838,-6.933169700005974
<NA>,1667839477,39.60386031729514,,,,Jati Sari,Buahbatu,9513,107.66104766410884,-6.933226484285899
<NA>,1667839477,32.83281952495756,,,,Jati Sari,Buahbatu,9513,107.6610176358879,-6.933283215726035
<NA>,1667839477,26.237643348390133,,,,Jati Sari,Buahbatu,9513,107.66098764999836,-6.933340000005944
<NA>,1667839477,19.996656190864798,,,,Jati Sari,Buahbatu,9513,107.66095767984291,-6.93339678310525
<NA>,1667839477,14.571606541654882,,,,Jati Sari,Buahbatu,9513,107.66092772015385,-6.933453516906692
<NA>,1667839477,11.206840179497108,,,,Jati Sari,Buahbatu,9513,107.66089774999838,-6.93351030000597
