nama,klaster,nearest_node,dist_to_node_m,lon,lat
Perum DAMRI,C_Kantor,1014722882,20.412656290785595,107.602854,-6.912466075999994
PT Jasa Raharja,C_Kantor,5406559361,108.45522369209685,107.659093,-6.938674669999996
Perum Bulog,C_Kantor,1107827150,120.52767726460904,107.6626618,-6.938303085999994
Perum Perhutani,C_Kantor,7284403247,88.24820078880765,107.7008857,-6.937061379000006
PD Kebersihan,C_Kantor,11364589669,60.43845631695107,107.6334687,-6.898277071999993
Perum Pembangunan Perumahan Nasional (Perumnas),C_Kantor,1382551353,18.056954387143023,107.631878,-6.8977325950000035
PDAM Tirtawening Kota Bandung,C_Kantor,2011938272,101.36746465754179,107.6104377,-6.895845122000002
PT ASABRI,C_Kantor,25450505,10.483988384456286,107.6218761,-6.905138524000004
PT Adhi Karya,C_Kantor,1855697095,56.645469578214545,107.6247716,-6.904185618999994
PT Angkasa Pura II,C_Kantor,11382649832,124.60371076405087,107.5792412,-6.903485214999999
PT Asuransi Jasa Indonesia (Jasindo),C_Kantor,364365279,34.19767450402814,107.6087831,-6.909341323999994
PT Bank Negara Indonesia (BNI),C_Kantor,2325452068,61.460925740129994,107.6074935,-6.913662695000004
PT Bank Tabungan Negara (BTN),C_Kantor,1849525810,41.84355584295395,107.6136089,-6.913641054000005
PT Barata Indonesia,C_Kantor,5474691885,29.6725697760432,107.6433954,-6.895405582999994
PT Dirgantara Indonesia (IPTN),C_Kantor,5346050187,451.9139032911474,107.58249810000001,-6.898085657999998
PT INTI,C_Kantor,10174374459,27.64057464641822,107.6072515,-6.937859737999998
PT Jasa Marga,C_Kantor,6425732201,42.592158944124584,107.5735702,-6.883841984000005
PT Kereta Api Indonesia,C_Kantor,12361073931,89.32382608517288,107.606199,-6.913704324000003
PT Kimia Farma,C_Kantor,13751874785,74.71162796350112,107.6040849,-6.908203520999992
PT Len Industri,C_Kantor,5348770388,35.805183949377444,107.61944,-6.949371442999997
PT PPRO BIJB Aerocity Development,C_Kantor,13752166046,32.2014016663127,107.6395416,-6.946160091999997
PT Permodalan Nasional Madani,C_Kantor,7622389158,76.21041846194835,107.6468115,-6.906419218999993
